ID,Dredge,Direction,Tran,Site,Habitat,Species,Mortality,surv.time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21
HBN3-CP-1-5,channel,N,31,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-1-6,channel,N,31,11,1,DSTO,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-1-7,channel,N,31,11,1,PAST,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HBN3-CP-1-8,channel,N,31,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-1,channel,N,32,11,1,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-3,channel,N,32,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-4,channel,N,32,11,1,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-5,channel,N,32,11,1,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-6,channel,N,32,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-7,channel,N,32,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-9,channel,N,32,11,1,DSTO,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-2-10,channel,N,32,11,1,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-3-1,channel,N,33,11,1,DCLI,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-3-3,channel,N,33,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-3-4,channel,N,33,11,1,DSTO,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-3-5,channel,N,33,11,1,DSTO,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HBN3-CP-3-7,channel,N,33,11,1,SSID,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HBN3-CP-3-8,channel,N,33,11,1,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBN3-CP-3-9,channel,N,33,11,1,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-2,channel,N,34,12,2,DSTR,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-1-3,channel,N,34,12,2,DSTR,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2N1-RR-1-4,channel,N,34,12,2,DSTO,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-1-5,channel,N,34,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-6,channel,N,34,12,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-7,channel,N,34,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-8,channel,N,34,12,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-9,channel,N,34,12,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-1-10,channel,N,34,12,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-2-1,channel,N,35,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-2,channel,N,35,12,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-3,channel,N,35,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-4,channel,N,35,12,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-2-5,channel,N,35,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-6,channel,N,35,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-8,channel,N,35,12,2,DSTR,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
R2N1-RR-2-9,channel,N,35,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-2-10,channel,N,35,12,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-3-1,channel,N,36,12,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-3-2,channel,N,36,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-3-3,channel,N,36,12,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-3-4,channel,N,36,12,2,MMEA,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
R2N1-RR-3-5,channel,N,36,12,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-3-6,channel,N,36,12,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-3-7,channel,N,36,12,2,DCLI,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N1-RR-3-8,channel,N,36,12,2,DCLI,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
R2N1-RR-3-9,channel,N,36,12,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N1-RR-3-10,channel,N,36,12,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-1,control,N,37,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-2,control,N,37,13,2,DSTO,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC1-LR-1-3,control,N,37,13,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-4,control,N,37,13,2,MMEA,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-5,control,N,37,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-6,control,N,37,13,2,PAST,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC1-LR-1-7,control,N,37,13,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-8,control,N,37,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-9,control,N,37,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-1-10,control,N,37,13,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-1,control,N,38,13,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-2,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
R2NC1-LR-2-3,control,N,38,13,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
R2NC1-LR-2-4,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-5,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-6,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-7,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-8,control,N,38,13,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-2-10,control,N,38,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-3-1,control,N,39,13,2,MMEA,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC1-LR-3-4,control,N,39,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-3-5,control,N,39,13,2,DCLI,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC1-LR-3-6,control,N,39,13,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-3-7,control,N,39,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-3-8,control,N,39,13,2,DSTO,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R2NC1-LR-3-9,control,N,39,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC1-LR-3-10,control,N,39,13,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-1,control,N,40,14,2,MCAV,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC2-RR-1-2,control,N,40,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-3,control,N,40,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-4,control,N,40,14,2,DSTO,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC2-RR-1-5,control,N,40,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-6,control,N,40,14,2,DSTO,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2NC2-RR-1-8,control,N,40,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-9,control,N,40,14,2,DSTO,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-1-10,control,N,40,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-1,control,N,41,14,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-2,control,N,41,14,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-3,control,N,41,14,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-4,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-5,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-6,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-7,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-8,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-9,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-2-10,control,N,41,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-1,control,N,42,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-2,control,N,42,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-3,control,N,42,14,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-4,control,N,42,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-7,control,N,42,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-9,control,N,42,14,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC2-RR-3-10,control,N,42,14,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-1,control,N,43,15,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-2,control,N,43,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-3,control,N,43,15,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-4,control,N,43,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-5,control,N,43,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-6,control,N,43,15,2,MMEA,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R2NC3-LR-1-7,control,N,43,15,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-8,control,N,43,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-9,control,N,43,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-1-10,control,N,43,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-1,control,N,44,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-4,control,N,44,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-5,control,N,44,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-6,control,N,44,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-7,control,N,44,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-8,control,N,44,15,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-9,control,N,44,15,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2NC3-LR-2-10,control,N,44,15,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-1,channel,S,45,16,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-2,channel,S,45,16,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-3,channel,S,45,16,2,MCAV,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2S2-LR-1-5,channel,S,45,16,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-6,channel,S,45,16,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-7,channel,S,45,16,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-1-8,channel,S,45,16,2,DSTO,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-2-1,channel,S,46,16,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-2-2,channel,S,46,16,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-2-4,channel,S,46,16,2,MCAV,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2S2-LR-2-5,channel,S,46,16,2,DSTO,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-2-6,channel,S,46,16,2,DCLI,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-2-7,channel,S,46,16,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-2-8,channel,S,46,16,2,SBOU,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2S2-LR-3-5,channel,S,47,16,2,PAST,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2S2-LR-3-6,channel,S,47,16,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-3-7,channel,S,47,16,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2S2-LR-3-8,channel,S,47,16,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-1-1,control,S,48,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-1-4,control,S,48,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-1-5,control,S,48,17,2,DSTO,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-1-7,control,S,48,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-2-1,control,S,49,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-2-2,control,S,49,17,2,DSTO,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
R2SC2-LR-2-3,control,S,49,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-2-5,control,S,49,17,2,DCLI,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-2-6,control,S,49,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-2-7,control,S,49,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-2-8,control,S,49,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-1,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-2,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-3,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-4,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-5,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-7,control,S,50,17,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-8,control,S,50,17,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2SC2-LR-3-9,control,S,50,17,2,MMEA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2SC2-LR-3-10,control,S,50,17,2,DSTR,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2N2-LR-1-2,channel,N,51,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-1-3,channel,N,51,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-1-4,channel,N,51,18,2,SSID,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
R2N2-LR-1-5,channel,N,51,18,2,DSTO,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R2N2-LR-1-6,channel,N,51,18,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-1-7,channel,N,51,18,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-1-8,channel,N,51,18,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-1-9,channel,N,51,18,2,SSID,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-2-2,channel,N,52,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-2-3,channel,N,52,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-2-4,channel,N,52,18,2,MCAV,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
R2N2-LR-2-5,channel,N,52,18,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-3-2,channel,N,53,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-3-3,channel,N,53,18,2,SBOU,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-3-4,channel,N,53,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2N2-LR-3-5,channel,N,53,18,2,MCAV,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
